run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name
1,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_globrad.json,crop.json,site.json,False,,mdk_ear_saxony,CCCma-CanESM2,DWD-EPISODES-2018-01,rcp85,r4i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
2,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_globrad.json,crop.json,site.json,False,,mdk_ear_saxony,CCCma-CanESM2,DWD-EPISODES-2018-01,rcp85,r4i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,False,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
3,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_sunhours.json,crop.json,site.json,False,,mdk_ear_saxony,ICHEC-EC-EARTH,CEC-WETTREG2018,rcp85,r12i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
4,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_sunhours.json,crop.json,site.json,False,,mdk_ear_saxony,ICHEC-EC-EARTH,CEC-WETTREG2018,rcp85,r12i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,False,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
5,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_globrad.json,crop.json,site.json,False,,mdk_ear_saxony,ICHEC-EC-EARTH,DWD-EPISODES-2018-01,rcp85,r2i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
6,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_globrad.json,crop.json,site.json,False,,mdk_ear_saxony,ICHEC-EC-EARTH,DWD-EPISODES-2018-01,rcp85,r2i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,False,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
7,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_globrad.json,crop.json,site.json,False,,mdk_ear_saxony,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
8,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_globrad.json,crop.json,site.json,False,,mdk_ear_saxony,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,False,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
9,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_sunhours.json,crop.json,site.json,False,,mdk_ear_saxony,MOHC-HadGEM2-ES,CEC-WETTREG2018,rcp85,r1i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
10,True,fixed,auto,SM_sfix_hauto,sim_projection_mdk_sunhours.json,crop.json,site.json,False,,mdk_ear_saxony,MOHC-HadGEM2-ES,CEC-WETTREG2018,rcp85,r1i1p1,v1-r1,2023-01-01,2081-12-31,False,False,True,True,True,False,False,True,False,False,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs_mdk,Sachsen
